Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-01-17 08:00:00,Ozone (O₃) µg/m³,81.88014
Mesolongi,2023-01-17 16:00:00,Ozone (O₃) µg/m³,84.820305
Mesolongi,2023-01-18 00:00:00,Ozone (O₃) µg/m³,79.33107
Mesolongi,2023-01-18 08:00:00,Ozone (O₃) µg/m³,78.16813
Mesolongi,2023-01-18 16:00:00,Ozone (O₃) µg/m³,74.474174
Mesolongi,2023-01-19 00:00:00,Ozone (O₃) µg/m³,69.274185
Mesolongi,2023-01-19 08:00:00,Ozone (O₃) µg/m³,76.01839
Mesolongi,2023-01-19 16:00:00,Ozone (O₃) µg/m³,73.846016
Mesolongi,2023-01-20 00:00:00,Ozone (O₃) µg/m³,72.84379
Mesolongi,2023-01-20 08:00:00,Ozone (O₃) µg/m³,68.520164
Mesolongi,2023-01-20 16:00:00,Ozone (O₃) µg/m³,72.191055
Mesolongi,2023-01-21 00:00:00,Ozone (O₃) µg/m³,76.16374
Mesolongi,2023-01-21 08:00:00,Ozone (O₃) µg/m³,75.45909
Mesolongi,2023-01-21 16:00:00,Ozone (O₃) µg/m³,69.11897
Mesolongi,2023-01-22 00:00:00,Ozone (O₃) µg/m³,64.287735
Mesolongi,2023-01-22 08:00:00,Ozone (O₃) µg/m³,74.25861
Mesolongi,2023-01-22 16:00:00,Ozone (O₃) µg/m³,68.75955
Mesolongi,2023-01-23 00:00:00,Ozone (O₃) µg/m³,65.54359
Mesolongi,2023-01-23 08:00:00,Ozone (O₃) µg/m³,69.54901
Mesolongi,2023-01-23 16:00:00,Ozone (O₃) µg/m³,72.95315
Mesolongi,2023-01-24 00:00:00,Ozone (O₃) µg/m³,65.25121
Mesolongi,2023-01-24 08:00:00,Ozone (O₃) µg/m³,75.724075
Mesolongi,2023-01-24 16:00:00,Ozone (O₃) µg/m³,69.06203
Mesolongi,2023-01-25 00:00:00,Ozone (O₃) µg/m³,62.688408
Mesolongi,2023-01-25 08:00:00,Ozone (O₃) µg/m³,62.136856
Mesolongi,2023-01-25 16:00:00,Ozone (O₃) µg/m³,57.58801
Mesolongi,2023-01-26 00:00:00,Ozone (O₃) µg/m³,59.46383
Mesolongi,2023-01-26 08:00:00,Ozone (O₃) µg/m³,65.257614
Mesolongi,2023-01-26 16:00:00,Ozone (O₃) µg/m³,63.757534
Mesolongi,2023-01-27 00:00:00,Ozone (O₃) µg/m³,68.259155
Mesolongi,2023-01-27 08:00:00,Ozone (O₃) µg/m³,71.60952
Mesolongi,2023-01-27 16:00:00,Ozone (O₃) µg/m³,70.50935
Mesolongi,2023-01-28 00:00:00,Ozone (O₃) µg/m³,64.09844
Mesolongi,2023-01-28 08:00:00,Ozone (O₃) µg/m³,71.28851
Mesolongi,2023-01-28 16:00:00,Ozone (O₃) µg/m³,69.28269
Mesolongi,2023-01-29 00:00:00,Ozone (O₃) µg/m³,61.734535
Mesolongi,2023-01-29 08:00:00,Ozone (O₃) µg/m³,64.49982
Mesolongi,2023-01-29 16:00:00,Ozone (O₃) µg/m³,63.914978
Mesolongi,2023-01-30 00:00:00,Ozone (O₃) µg/m³,58.320427
Mesolongi,2023-01-30 08:00:00,Ozone (O₃) µg/m³,72.27662
Mesolongi,2023-01-30 16:00:00,Ozone (O₃) µg/m³,67.3411
Mesolongi,2023-01-31 00:00:00,Ozone (O₃) µg/m³,55.762848
Mesolongi,2023-01-31 08:00:00,Ozone (O₃) µg/m³,68.06488
Mesolongi,2023-01-31 16:00:00,Ozone (O₃) µg/m³,65.27231
Nafplio,2023-01-01 00:00:00,Ozone (O₃) µg/m³,40.99435
Nafplio,2023-01-01 08:00:00,Ozone (O₃) µg/m³,64.122665
Nafplio,2023-01-01 16:00:00,Ozone (O₃) µg/m³,49.92616
Nafplio,2023-01-02 00:00:00,Ozone (O₃) µg/m³,44.186806
Nafplio,2023-01-02 08:00:00,Ozone (O₃) µg/m³,66.885895
Nafplio,2023-01-02 16:00:00,Ozone (O₃) µg/m³,58.720554
Nafplio,2023-01-03 00:00:00,Ozone (O₃) µg/m³,53.48633
Nafplio,2023-01-03 08:00:00,Ozone (O₃) µg/m³,63.18852
Nafplio,2023-01-03 16:00:00,Ozone (O₃) µg/m³,58.275105
Nafplio,2023-01-04 00:00:00,Ozone (O₃) µg/m³,49.961807
Nafplio,2023-01-04 08:00:00,Ozone (O₃) µg/m³,58.407787
Nafplio,2023-01-04 16:00:00,Ozone (O₃) µg/m³,40.18928
Nafplio,2023-01-05 00:00:00,Ozone (O₃) µg/m³,34.04283
Nafplio,2023-01-05 08:00:00,Ozone (O₃) µg/m³,57.246628
Nafplio,2023-01-05 16:00:00,Ozone (O₃) µg/m³,46.248386
Nafplio,2023-01-06 00:00:00,Ozone (O₃) µg/m³,43.282455
Nafplio,2023-01-06 08:00:00,Ozone (O₃) µg/m³,62.16387
Nafplio,2023-01-06 16:00:00,Ozone (O₃) µg/m³,48.3949
Nafplio,2023-01-07 00:00:00,Ozone (O₃) µg/m³,43.0812
Nafplio,2023-01-07 08:00:00,Ozone (O₃) µg/m³,58.99642
Nafplio,2023-01-07 16:00:00,Ozone (O₃) µg/m³,50.2861
Nafplio,2023-01-08 00:00:00,Ozone (O₃) µg/m³,43.024574
Nafplio,2023-01-08 08:00:00,Ozone (O₃) µg/m³,63.067066
Nafplio,2023-01-08 16:00:00,Ozone (O₃) µg/m³,51.747375
Nafplio,2023-01-09 00:00:00,Ozone (O₃) µg/m³,47.490074
Nafplio,2023-01-09 08:00:00,Ozone (O₃) µg/m³,64.14787
Nafplio,2023-01-09 16:00:00,Ozone (O₃) µg/m³,61.128914
Nafplio,2023-01-10 00:00:00,Ozone (O₃) µg/m³,67.96128
Nafplio,2023-01-10 08:00:00,Ozone (O₃) µg/m³,71.91346
Nafplio,2023-01-10 16:00:00,Ozone (O₃) µg/m³,69.96036
Nafplio,2023-01-11 00:00:00,Ozone (O₃) µg/m³,51.412853
Nafplio,2023-01-11 08:00:00,Ozone (O₃) µg/m³,63.003014
Nafplio,2023-01-11 16:00:00,Ozone (O₃) µg/m³,45.819183
Nafplio,2023-01-12 00:00:00,Ozone (O₃) µg/m³,37.676697
Nafplio,2023-01-12 08:00:00,Ozone (O₃) µg/m³,58.21449
Nafplio,2023-01-12 16:00:00,Ozone (O₃) µg/m³,43.268627
Nafplio,2023-01-13 00:00:00,Ozone (O₃) µg/m³,38.43638
Nafplio,2023-01-13 08:00:00,Ozone (O₃) µg/m³,62.231308
Nafplio,2023-01-13 16:00:00,Ozone (O₃) µg/m³,49.12025
Nafplio,2023-01-14 00:00:00,Ozone (O₃) µg/m³,45.10288
Nafplio,2023-01-14 08:00:00,Ozone (O₃) µg/m³,58.687656
Nafplio,2023-01-14 16:00:00,Ozone (O₃) µg/m³,55.13805
Nafplio,2023-01-15 00:00:00,Ozone (O₃) µg/m³,41.226147
Nafplio,2023-01-15 08:00:00,Ozone (O₃) µg/m³,51.35881
Nafplio,2023-01-15 16:00:00,Ozone (O₃) µg/m³,48.60331
Nafplio,2023-01-16 00:00:00,Ozone (O₃) µg/m³,40.1838
Nafplio,2023-01-16 08:00:00,Ozone (O₃) µg/m³,59.91133
Nafplio,2023-01-16 16:00:00,Ozone (O₃) µg/m³,67.660355
Nafplio,2023-01-17 00:00:00,Ozone (O₃) µg/m³,74.25417
Nafplio,2023-01-17 08:00:00,Ozone (O₃) µg/m³,78.6244
Nafplio,2023-01-17 16:00:00,Ozone (O₃) µg/m³,76.11267
Nafplio,2023-01-18 00:00:00,Ozone (O₃) µg/m³,71.68333
Nafplio,2023-01-18 08:00:00,Ozone (O₃) µg/m³,78.72888
Nafplio,2023-01-18 16:00:00,Ozone (O₃) µg/m³,71.23557
Nafplio,2023-01-19 00:00:00,Ozone (O₃) µg/m³,68.44126
Nafplio,2023-01-19 08:00:00,Ozone (O₃) µg/m³,77.01671
Nafplio,2023-01-19 16:00:00,Ozone (O₃) µg/m³,75.22658
Nafplio,2023-01-20 00:00:00,Ozone (O₃) µg/m³,71.28914
Nafplio,2023-01-20 08:00:00,Ozone (O₃) µg/m³,69.753235
Nafplio,2023-01-20 16:00:00,Ozone (O₃) µg/m³,65.22417
Nafplio,2023-01-21 00:00:00,Ozone (O₃) µg/m³,68.5702
Nafplio,2023-01-21 08:00:00,Ozone (O₃) µg/m³,78.28518
Nafplio,2023-01-21 16:00:00,Ozone (O₃) µg/m³,69.24791
Nafplio,2023-01-22 00:00:00,Ozone (O₃) µg/m³,54.220695
Nafplio,2023-01-22 08:00:00,Ozone (O₃) µg/m³,70.140915
Nafplio,2023-01-22 16:00:00,Ozone (O₃) µg/m³,70.038376
Nafplio,2023-01-23 00:00:00,Ozone (O₃) µg/m³,57.70835
Nafplio,2023-01-23 08:00:00,Ozone (O₃) µg/m³,75.78471
Nafplio,2023-01-23 16:00:00,Ozone (O₃) µg/m³,65.91108
Nafplio,2023-01-24 00:00:00,Ozone (O₃) µg/m³,59.45118
Nafplio,2023-01-24 08:00:00,Ozone (O₃) µg/m³,72.15218
Nafplio,2023-01-24 16:00:00,Ozone (O₃) µg/m³,65.09187
Nafplio,2023-01-25 00:00:00,Ozone (O₃) µg/m³,53.3366
Nafplio,2023-01-25 08:00:00,Ozone (O₃) µg/m³,55.247055
Nafplio,2023-01-25 16:00:00,Ozone (O₃) µg/m³,47.855335
Nafplio,2023-01-26 00:00:00,Ozone (O₃) µg/m³,45.670815
Nafplio,2023-01-26 08:00:00,Ozone (O₃) µg/m³,54.342583
Nafplio,2023-01-26 16:00:00,Ozone (O₃) µg/m³,46.463413
Nafplio,2023-01-27 00:00:00,Ozone (O₃) µg/m³,47.85737
Nafplio,2023-01-27 08:00:00,Ozone (O₃) µg/m³,72.76233
Nafplio,2023-01-27 16:00:00,Ozone (O₃) µg/m³,57.544884
Nafplio,2023-01-28 00:00:00,Ozone (O₃) µg/m³,45.835236
Nafplio,2023-01-28 08:00:00,Ozone (O₃) µg/m³,73.505226
Nafplio,2023-01-28 16:00:00,Ozone (O₃) µg/m³,66.466576
Nafplio,2023-01-29 00:00:00,Ozone (O₃) µg/m³,42.453316
Nafplio,2023-01-29 08:00:00,Ozone (O₃) µg/m³,57.747627
Nafplio,2023-01-29 16:00:00,Ozone (O₃) µg/m³,55.37523
Nafplio,2023-01-30 00:00:00,Ozone (O₃) µg/m³,49.091675
Nafplio,2023-01-30 08:00:00,Ozone (O₃) µg/m³,59.087578
Nafplio,2023-01-30 16:00:00,Ozone (O₃) µg/m³,55.924362
Nafplio,2023-01-31 00:00:00,Ozone (O₃) µg/m³,48.847622
Nafplio,2023-01-31 08:00:00,Ozone (O₃) µg/m³,67.53566
Nafplio,2023-01-31 16:00:00,Ozone (O₃) µg/m³,60.66638
Tripoli,2023-01-01 00:00:00,Ozone (O₃) µg/m³,52.076393
Tripoli,2023-01-01 08:00:00,Ozone (O₃) µg/m³,64.705505
Tripoli,2023-01-01 16:00:00,Ozone (O₃) µg/m³,54.036026
Tripoli,2023-01-02 00:00:00,Ozone (O₃) µg/m³,55.657295
Tripoli,2023-01-02 08:00:00,Ozone (O₃) µg/m³,66.35787
Tripoli,2023-01-02 16:00:00,Ozone (O₃) µg/m³,50.30567
Tripoli,2023-01-03 00:00:00,Ozone (O₃) µg/m³,56.57166
Tripoli,2023-01-03 08:00:00,Ozone (O₃) µg/m³,63.312065
Tripoli,2023-01-03 16:00:00,Ozone (O₃) µg/m³,48.476364
Tripoli,2023-01-04 00:00:00,Ozone (O₃) µg/m³,52.45822
Tripoli,2023-01-04 08:00:00,Ozone (O₃) µg/m³,57.5698
Tripoli,2023-01-04 16:00:00,Ozone (O₃) µg/m³,39.898094
Tripoli,2023-01-05 00:00:00,Ozone (O₃) µg/m³,40.797035
Tripoli,2023-01-05 08:00:00,Ozone (O₃) µg/m³,61.44835
Tripoli,2023-01-05 16:00:00,Ozone (O₃) µg/m³,52.311333
Tripoli,2023-01-06 00:00:00,Ozone (O₃) µg/m³,54.362732
Tripoli,2023-01-06 08:00:00,Ozone (O₃) µg/m³,64.50766
Tripoli,2023-01-06 16:00:00,Ozone (O₃) µg/m³,47.278484
Tripoli,2023-01-07 00:00:00,Ozone (O₃) µg/m³,52.859066
Tripoli,2023-01-07 08:00:00,Ozone (O₃) µg/m³,63.125774
Tripoli,2023-01-07 16:00:00,Ozone (O₃) µg/m³,47.210075
Tripoli,2023-01-08 00:00:00,Ozone (O₃) µg/m³,51.271942
Tripoli,2023-01-08 08:00:00,Ozone (O₃) µg/m³,61.365013
Tripoli,2023-01-08 16:00:00,Ozone (O₃) µg/m³,43.204063
Tripoli,2023-01-09 00:00:00,Ozone (O₃) µg/m³,54.178307
Tripoli,2023-01-09 08:00:00,Ozone (O₃) µg/m³,63.19803
Tripoli,2023-01-09 16:00:00,Ozone (O₃) µg/m³,61.517166
Tripoli,2023-01-10 00:00:00,Ozone (O₃) µg/m³,69.46323
Tripoli,2023-01-10 08:00:00,Ozone (O₃) µg/m³,68.98253
Tripoli,2023-01-10 16:00:00,Ozone (O₃) µg/m³,65.21068
Tripoli,2023-01-11 00:00:00,Ozone (O₃) µg/m³,51.622787
Tripoli,2023-01-11 08:00:00,Ozone (O₃) µg/m³,62.53521
Tripoli,2023-01-11 16:00:00,Ozone (O₃) µg/m³,42.90803
Tripoli,2023-01-12 00:00:00,Ozone (O₃) µg/m³,44.79679
Tripoli,2023-01-12 08:00:00,Ozone (O₃) µg/m³,61.109993
Tripoli,2023-01-12 16:00:00,Ozone (O₃) µg/m³,42.40435
Tripoli,2023-01-13 00:00:00,Ozone (O₃) µg/m³,41.215218
Tripoli,2023-01-13 08:00:00,Ozone (O₃) µg/m³,62.044495
Tripoli,2023-01-13 16:00:00,Ozone (O₃) µg/m³,45.104565
Tripoli,2023-01-14 00:00:00,Ozone (O₃) µg/m³,41.484528
Tripoli,2023-01-14 08:00:00,Ozone (O₃) µg/m³,64.2258
Tripoli,2023-01-14 16:00:00,Ozone (O₃) µg/m³,47.625774
Tripoli,2023-01-15 00:00:00,Ozone (O₃) µg/m³,49.528366
Tripoli,2023-01-15 08:00:00,Ozone (O₃) µg/m³,56.73575
Tripoli,2023-01-15 16:00:00,Ozone (O₃) µg/m³,42.2584
Tripoli,2023-01-16 00:00:00,Ozone (O₃) µg/m³,45.104286
Tripoli,2023-01-16 08:00:00,Ozone (O₃) µg/m³,64.01518
Tripoli,2023-01-16 16:00:00,Ozone (O₃) µg/m³,72.977715
Tripoli,2023-01-17 00:00:00,Ozone (O₃) µg/m³,70.13766
Tripoli,2023-01-17 08:00:00,Ozone (O₃) µg/m³,72.67352
Tripoli,2023-01-17 16:00:00,Ozone (O₃) µg/m³,75.78253
Tripoli,2023-01-18 00:00:00,Ozone (O₃) µg/m³,69.73846
Tripoli,2023-01-18 08:00:00,Ozone (O₃) µg/m³,70.36568
Tripoli,2023-01-18 16:00:00,Ozone (O₃) µg/m³,68.7477
Tripoli,2023-01-19 00:00:00,Ozone (O₃) µg/m³,62.29461
Tripoli,2023-01-19 08:00:00,Ozone (O₃) µg/m³,70.05751
Tripoli,2023-01-19 16:00:00,Ozone (O₃) µg/m³,65.91284
Tripoli,2023-01-20 00:00:00,Ozone (O₃) µg/m³,65.28506
Tripoli,2023-01-20 08:00:00,Ozone (O₃) µg/m³,64.4805
Tripoli,2023-01-20 16:00:00,Ozone (O₃) µg/m³,63.023205
Tripoli,2023-01-21 00:00:00,Ozone (O₃) µg/m³,66.977
Tripoli,2023-01-21 08:00:00,Ozone (O₃) µg/m³,69.68409
Tripoli,2023-01-21 16:00:00,Ozone (O₃) µg/m³,64.25218
Tripoli,2023-01-22 00:00:00,Ozone (O₃) µg/m³,52.474113
Tripoli,2023-01-22 08:00:00,Ozone (O₃) µg/m³,68.20098
Tripoli,2023-01-22 16:00:00,Ozone (O₃) µg/m³,62.36215
Tripoli,2023-01-23 00:00:00,Ozone (O₃) µg/m³,61.86666
Tripoli,2023-01-23 08:00:00,Ozone (O₃) µg/m³,70.80867
Tripoli,2023-01-23 16:00:00,Ozone (O₃) µg/m³,65.81203
Tripoli,2023-01-24 00:00:00,Ozone (O₃) µg/m³,64.47711
Tripoli,2023-01-24 08:00:00,Ozone (O₃) µg/m³,72.25844
Tripoli,2023-01-24 16:00:00,Ozone (O₃) µg/m³,57.11747
Tripoli,2023-01-25 00:00:00,Ozone (O₃) µg/m³,52.399246
Tripoli,2023-01-25 08:00:00,Ozone (O₃) µg/m³,46.87906
Tripoli,2023-01-25 16:00:00,Ozone (O₃) µg/m³,44.246384
Tripoli,2023-01-26 00:00:00,Ozone (O₃) µg/m³,43.633453
Tripoli,2023-01-26 08:00:00,Ozone (O₃) µg/m³,58.96793
Tripoli,2023-01-26 16:00:00,Ozone (O₃) µg/m³,52.410538
Tripoli,2023-01-27 00:00:00,Ozone (O₃) µg/m³,62.053757
Tripoli,2023-01-27 08:00:00,Ozone (O₃) µg/m³,68.65093
Tripoli,2023-01-27 16:00:00,Ozone (O₃) µg/m³,53.83149
Tripoli,2023-01-28 00:00:00,Ozone (O₃) µg/m³,54.649574
Tripoli,2023-01-28 08:00:00,Ozone (O₃) µg/m³,70.76436
Tripoli,2023-01-28 16:00:00,Ozone (O₃) µg/m³,57.949623
Tripoli,2023-01-29 00:00:00,Ozone (O₃) µg/m³,48.027992
Tripoli,2023-01-29 08:00:00,Ozone (O₃) µg/m³,58.331562
Tripoli,2023-01-29 16:00:00,Ozone (O₃) µg/m³,55.51603
Tripoli,2023-01-30 00:00:00,Ozone (O₃) µg/m³,50.780563
Tripoli,2023-01-30 08:00:00,Ozone (O₃) µg/m³,64.01392
Tripoli,2023-01-30 16:00:00,Ozone (O₃) µg/m³,61.54065
Tripoli,2023-01-31 00:00:00,Ozone (O₃) µg/m³,54.489395
Tripoli,2023-01-31 08:00:00,Ozone (O₃) µg/m³,61.334126
Tripoli,2023-01-31 16:00:00,Ozone (O₃) µg/m³,60.961323
Arta,2023-01-01 00:00:00,Ozone (O₃) µg/m³,36.47346
Arta,2023-01-01 08:00:00,Ozone (O₃) µg/m³,51.459137
Arta,2023-01-01 16:00:00,Ozone (O₃) µg/m³,38.743458
Arta,2023-01-02 00:00:00,Ozone (O₃) µg/m³,37.28003
Arta,2023-01-02 08:00:00,Ozone (O₃) µg/m³,54.51612
Arta,2023-01-02 16:00:00,Ozone (O₃) µg/m³,35.50212
Arta,2023-01-03 00:00:00,Ozone (O₃) µg/m³,35.971203
Arta,2023-01-03 08:00:00,Ozone (O₃) µg/m³,49.022865
Arta,2023-01-03 16:00:00,Ozone (O₃) µg/m³,41.080643
Arta,2023-01-04 00:00:00,Ozone (O₃) µg/m³,36.974754
Arta,2023-01-04 08:00:00,Ozone (O₃) µg/m³,55.35851
Arta,2023-01-04 16:00:00,Ozone (O₃) µg/m³,33.29678
Arta,2023-01-05 00:00:00,Ozone (O₃) µg/m³,31.722496
Arta,2023-01-05 08:00:00,Ozone (O₃) µg/m³,54.731277
Arta,2023-01-05 16:00:00,Ozone (O₃) µg/m³,41.881977
Arta,2023-01-06 00:00:00,Ozone (O₃) µg/m³,36.27915
Arta,2023-01-06 08:00:00,Ozone (O₃) µg/m³,53.815815
Arta,2023-01-06 16:00:00,Ozone (O₃) µg/m³,37.701866
Arta,2023-01-07 00:00:00,Ozone (O₃) µg/m³,37.156536
Arta,2023-01-07 08:00:00,Ozone (O₃) µg/m³,52.98203
Arta,2023-01-07 16:00:00,Ozone (O₃) µg/m³,42.928047
Arta,2023-01-08 00:00:00,Ozone (O₃) µg/m³,37.93029
Arta,2023-01-08 08:00:00,Ozone (O₃) µg/m³,62.14867
Arta,2023-01-08 16:00:00,Ozone (O₃) µg/m³,47.859177
Arta,2023-01-09 00:00:00,Ozone (O₃) µg/m³,43.71822
Arta,2023-01-09 08:00:00,Ozone (O₃) µg/m³,59.59033
Arta,2023-01-09 16:00:00,Ozone (O₃) µg/m³,59.25674
Arta,2023-01-10 00:00:00,Ozone (O₃) µg/m³,63.7548
Arta,2023-01-10 08:00:00,Ozone (O₃) µg/m³,62.040184
Arta,2023-01-10 16:00:00,Ozone (O₃) µg/m³,46.99785
Arta,2023-01-11 00:00:00,Ozone (O₃) µg/m³,37.311302
Arta,2023-01-11 08:00:00,Ozone (O₃) µg/m³,50.064865
Arta,2023-01-11 16:00:00,Ozone (O₃) µg/m³,36.12019
Arta,2023-01-12 00:00:00,Ozone (O₃) µg/m³,26.852161
Arta,2023-01-12 08:00:00,Ozone (O₃) µg/m³,45.89012
Arta,2023-01-12 16:00:00,Ozone (O₃) µg/m³,34.150887
Arta,2023-01-13 00:00:00,Ozone (O₃) µg/m³,31.20591
Arta,2023-01-13 08:00:00,Ozone (O₃) µg/m³,54.283676
Arta,2023-01-13 16:00:00,Ozone (O₃) µg/m³,36.150787
Arta,2023-01-14 00:00:00,Ozone (O₃) µg/m³,36.30295
Arta,2023-01-14 08:00:00,Ozone (O₃) µg/m³,57.23011
Arta,2023-01-14 16:00:00,Ozone (O₃) µg/m³,39.87101
Arta,2023-01-15 00:00:00,Ozone (O₃) µg/m³,37.38391
Arta,2023-01-15 08:00:00,Ozone (O₃) µg/m³,57.76183
Arta,2023-01-15 16:00:00,Ozone (O₃) µg/m³,43.55957
Arta,2023-01-16 00:00:00,Ozone (O₃) µg/m³,38.304043
Arta,2023-01-16 08:00:00,Ozone (O₃) µg/m³,61.817787
Arta,2023-01-16 16:00:00,Ozone (O₃) µg/m³,70.82036
Arta,2023-01-17 00:00:00,Ozone (O₃) µg/m³,67.623665
Arta,2023-01-17 08:00:00,Ozone (O₃) µg/m³,65.65221
Arta,2023-01-17 16:00:00,Ozone (O₃) µg/m³,66.19148
Arta,2023-01-18 00:00:00,Ozone (O₃) µg/m³,63.713615
Arta,2023-01-18 08:00:00,Ozone (O₃) µg/m³,68.69564
Arta,2023-01-18 16:00:00,Ozone (O₃) µg/m³,65.084305
Arta,2023-01-19 00:00:00,Ozone (O₃) µg/m³,62.57505
Arta,2023-01-19 08:00:00,Ozone (O₃) µg/m³,65.31065
Arta,2023-01-19 16:00:00,Ozone (O₃) µg/m³,61.978054
Arta,2023-01-20 00:00:00,Ozone (O₃) µg/m³,63.22793
Arta,2023-01-20 08:00:00,Ozone (O₃) µg/m³,63.221115
Arta,2023-01-20 16:00:00,Ozone (O₃) µg/m³,57.124817
Arta,2023-01-21 00:00:00,Ozone (O₃) µg/m³,67.160065
Arta,2023-01-21 08:00:00,Ozone (O₃) µg/m³,70.399475
Arta,2023-01-21 16:00:00,Ozone (O₃) µg/m³,58.118828
Arta,2023-01-22 00:00:00,Ozone (O₃) µg/m³,47.89837
Arta,2023-01-22 08:00:00,Ozone (O₃) µg/m³,70.24024
Arta,2023-01-22 16:00:00,Ozone (O₃) µg/m³,57.847027
Arta,2023-01-23 00:00:00,Ozone (O₃) µg/m³,61.04287
Arta,2023-01-23 08:00:00,Ozone (O₃) µg/m³,62.365074
Arta,2023-01-23 16:00:00,Ozone (O₃) µg/m³,58.141666
Arta,2023-01-24 00:00:00,Ozone (O₃) µg/m³,46.085724
Arta,2023-01-24 08:00:00,Ozone (O₃) µg/m³,64.748665
Arta,2023-01-24 16:00:00,Ozone (O₃) µg/m³,50.416
Arta,2023-01-25 00:00:00,Ozone (O₃) µg/m³,50.382698
Arta,2023-01-25 08:00:00,Ozone (O₃) µg/m³,48.877686
Arta,2023-01-25 16:00:00,Ozone (O₃) µg/m³,48.28881
Arta,2023-01-26 00:00:00,Ozone (O₃) µg/m³,54.728313
Arta,2023-01-26 08:00:00,Ozone (O₃) µg/m³,52.229645
Arta,2023-01-26 16:00:00,Ozone (O₃) µg/m³,45.77561
Arta,2023-01-27 00:00:00,Ozone (O₃) µg/m³,44.160175
Arta,2023-01-27 08:00:00,Ozone (O₃) µg/m³,60.624176
